time,_SHOULDER_RIGHT_PITCH,_SHOULDER_LEFT_PITCH,_NECK_UNIQUE_ROLL,_NECK_UNIQUE_YAW,_NECK_UNIQUE_PITCH,_ARML_UPPER_ROLL,_ARML_UPPER_YAW,_ARML_MIDDLE_PITCH,_ARML_MIDDLE_YAW,_ARML_EDGE_ROLL,_ARMR_UPPER_ROLL,_ARMR_UPPER_YAW,_ARMR_MIDDLE_PITCH,_ARMR_MIDDLE_YAW,_ARMR_EDGE_ROLL,_HANDL_THUMB_PITCH,_HANDL_INDEX_PITCH,_HANDL_MIDDLE_PITCH,_HANDL_RING_PITCH,_HANDL_LITTLE_PITCH,_HANDR_THUMB_PITCH,_HANDR_INDEX_PITCH,_HANDR_MIDDLE_PITCH,_HANDR_RING_PITCH,_HANDR_LITTLE_PITCH,_HEADL_OPHRYON_VERT,_HEADL_EYELIDU_VERT,_HEADL_EYELIDD_VERT,_HEADL_FACER_TENSE,_HEADL_FACEL_TENSE,_HEADC_EYEBROWR_VERT,_HEADC_EYEBROWL_VERT,_HEADC_EYER_YAW,_HEADC_EYEL_YAW,_HEADC_EYES_PITCH,_HEADR_LIPUP_REACH,_HEADR_LIPDOWN_REACH,_HEADR_MOUTHR_OPEN,_HEADR_MOUTHL_OPEN,_HEADR_CHIN_ROLL,_HIP_UNIQUE_PITCH,_HIP_UNIQUE_ROLL,_HIP_UNIQUE_YAW,_WHEEL_UNIQUE_VERT,_WHEEL_UNIQUE_STEEL,_WHEEL_UNIQUE_SPEED,_WHEEL_UNIQUE_BREAK,_ADD,_ADD,_ADD
11.7,-0.6726107697,-0.2010279084,0.6605213346,0.0788367052,0.4162310232,0.2428999686,-1.1331615524,0.1967162947,-0.068202586,0,-0.2215154178,1.1078173847,-0.3452600598,0.0818445329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8207318275,0.5926036377,0.3811990447,0,0,0,0,0,0,0
11.8,-0.648647949,-0.222994757,0.6487356639,0.0724468305,0.3981692921,0.2186680312,-1.1337607059,0.1895547759,-0.0769022469,0,-0.2379027222,1.1114593729,-0.3534036038,0.0892667629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8128317601,0.5918760856,0.3682385785,0,0,0,0,0,0,0
11.9,-0.6151621788,-0.2353674235,0.6305370574,0.0619669944,0.372802007,0.1942858494,-1.1501793052,0.184175206,-0.0862439336,0,-0.2618922155,1.1142038018,-0.3630020246,0.0988873658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7948794567,0.5787382705,0.3444804938,0,0,0,0,0,0,0
12,-0.5711163414,-0.2346045904,0.6058284448,0.0479956295,0.3390756727,0.1748161614,-1.1858171493,0.1772628874,-0.0971572015,0,-0.2932560137,1.1154944539,-0.3732890763,0.1100390782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.766091448,0.5502974702,0.3097020433,0,0,0,0,0,0,0
12.1,-0.5154832247,-0.2199449328,0.5749693254,0.0313941249,0.2966282373,0.1648917061,-1.2443703237,0.158989177,-0.113863028,0,-0.3301114948,1.1152251332,-0.3834030189,0.1216668307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7264969115,0.5049732998,0.2646107504,0,0,0,0,0,0,0
12.2,-0.447671051,-0.1922997956,0.5388007573,0.0131852671,0.245988825,0.1670354855,-1.3288729337,0.1139109721,-0.1432941455,0,-0.3685327002,1.1137222588,-0.3924795828,0.1324857478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6770130808,0.4428323197,0.2108414629,0,0,0,0,0,0,0
12.3,-0.3681968225,-0.1527988808,0.4986149711,-0.0055617864,0.1886588019,0.1808107026,-1.4303219317,0.0262055599,-0.1926251267,0,-0.4025570702,1.1115850501,-0.399742066,0.1412187274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6194283884,0.3657197771,0.1508486774,0,0,0,0,0,0,0
12.4,-0.2793175791,-0.1021611868,0.4560678041,-0.0238448735,0.1270559434,0.2029144763,-1.4368682013,-0.1117525273,-0.265875256,0,-0.4249583253,1.1094686313,-0.4045766916,0.1468386464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5562896993,0.2771607149,0.0877029719,0,0,0,0,0,0,0
12.5,-0.1853071554,-0.0412877896,0.4130406214,-0.0408263471,0.0643233358,0.2280410873,-1.2729486061,-0.2963992268,-0.3651063693,0,-0.4290676716,1.1078951636,-0.4065908497,0.1487493813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4907015858,0.182035077,0.0248126068,0,0,0,0,0,0,0
12.6,-0.0921424863,0.0275537669,0.3714664471,-0.055903411,0.0040244594,0.250406695,-1.0380960575,-0.5325577947,-0.5099263729,0,-0.4113265032,1.1071450855,-0.4056469261,0.1468677415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4260567216,0.086064004,-0.0343988649,0,0,0,0,0,0,0
12.7,-0.0064678954,0.1000419428,0.333141355,-0.068744227,-0.0502372656,0.2657007118,-0.705096465,-0.8607531279,-0.7620955704,0,-0.3732683899,1.1072364992,-0.4018699078,0.1415930347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3657256704,-0.0048275942,-0.0868221205,0,0,0,0,0,0,0
12.8,0.0660114536,0.1702924694,0.2995456302,-0.0792877969,-0.0952247537,0.2726849834,-0.2099130184,-1.3114294892,-1.2042492207,0,-0.3214129207,1.1079763607,-0.3956308462,0.1336954887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3127402903,-0.0851881186,-0.1299604773,0,0,0,0,0,0,0
12.9,0.1220156885,0.2322766377,0.2716991287,-0.0877106743,-0.1284452742,0.2734629701,0.3472488797,-1.1440370908,-1.7512654381,0,-0.2649474103,1.1090589515,-0.3875017319,0.1241468495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2695068024,-0.150664818,-0.1621623977,0,0,0,0,0,0,0
13,0.1611525615,0.2813263714,0.2500714572,-0.0943678895,-0.148449439,0.2722104257,0.7026487316,-0.7698655075,-2.1424386616,0,-0.212737082,1.1101704511,-0.3781938287,0.1139522106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2375818809,-0.1984925542,-0.1827611949,0,0,0,0,0,0,0
13.1,0.1851525419,0.3149804343,0.2345604958,-0.0997184697,-0.1550108345,0.2732734717,0.8550691178,-0.5709978651,-2.3566988929,0,-0.1712443569,1.1110744079,-0.3684758157,0.1040057367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2175381609,-0.2277789085,-0.1921063679,0,0,0,0,0,0,0
13.2,0.196647032,0.3330291627,0.2245433594,-0.1042472598,-0.1491620331,0.2797214208,0.9103347959,-0.4734513547,-2.4694480787,0,-0.1438312817,1.1116449118,-0.3590902164,0.0950037861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2089351236,-0.2395468957,-0.1914842716,0,0,0,0,0,0,0
13.3,0.198349317,0.3370530708,0.2189935144,-0.1083942671,-0.1330820437,0.2928080502,0.9300370953,-0.4292863086,-2.522852448,0,-0.131025639,1.1118576392,-0.3506698729,0.0874067446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2103986992,-0.236530472,-0.1829393271,0,0,0,0,0,0,0
13.4,0.1928256712,0.3298272956,0.2166479815,-0.1125006671,-0.1098500828,0.3121848518,0.9368791425,-0.4187776358,-2.5341170868,0,-0.1312081955,1.1117480527,-0.3436762803,0.0814481547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219799746,-0.222752769,-0.1690189405,0,0,0,0,0,0,0
13.5,0.1825837766,0.3147870202,0.2162009178,-0.1167773102,-0.0830980436,0.3365114661,0.9337615715,-0.4369134079,-2.5092961592,0,-0.1413889662,1.111369784,-0.3383580386,0.0771601907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2345095214,-0.2029474768,-0.1524741812,0,0,0,0,0,0,0
13.6,0.1701647684,0.2955991068,0.2164955814,-0.1212976394,-0.0566068026,0.3641096351,0.9131822264,-0.4857839439,-2.4495129864,0,-0.1579473746,1.110769218,-0.3347459742,0.0744162609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2517009429,-0.1819055583,-0.1359529506,0,0,0,0,0,0,0
13.7,0.1580794093,0.2758739928,0.2166865157,-0.1260130197,-0.0338978245,0.3933994756,0.8627032519,-0.5694461776,-2.3543292122,0,-0.1772666133,1.1099858701,-0.3326695307,0.0729654207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2686590893,-0.1638393056,-0.1217222993,0,0,0,0,0,0,0
13.8,0.148581416,0.2590047586,0.2163478534,-0.1307851843,-0.0178706668,0.4230404937,0.7731604089,-0.6880714015,-2.2260909483,0,-0.1961781092,1.1090638698,-0.3318027167,0.0724738844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2830637042,-0.1518522311,-0.1114518202,0,0,0,0,0,0,0
13.9,0.1433684581,0.2480693384,0.2155114182,-0.1354283143,-0.0105292613,0.4518198404,0.6495442758,-0.8310350105,-2.0760587057,0,-0.2121945724,1.108066225,-0.331724817,0.0725659715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2932105518,-0.1475869642,-0.1060813594,0,0,0,0,0,0,0
14,0.1433321193,0.2456651363,0.2146286828,-0.13975246,-0.0128265488,0.4784225606,0.5146345854,-0.9747063746,-1.9268492466,0,-0.2235826132,1.1070837467,-0.33198306,0.0728675329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2981467663,-0.1510966658,-0.1057848833,0,0,0,0,0,0,0
14.1,0.1484597245,0.2536390551,0.214462083,-0.1436006295,-0.0246402068,0.5011813789,0.3978675688,-1.0919756292,-1.8041988274,0,-0.2293824888,1.1062202661,-0.3321581334,0.0730478788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2977067339,-0.1609524492,-0.1100297768,0,0,0,0,0,0,0
14.2,0.1579197631,0.2727561884,0.2159219814,-0.1468737238,-0.0448743587,0.5179729309,0.3198152218,-1.1663886353,-1.7246635214,0,-0.2294432048,1.1055769456,-0.3319122642,0.0728556735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2924480134,-0.1745648374,-0.1177188122,0,0,0,0,0,0,0
14.3,0.1703118864,0.3024347363,0.2198740501,-0.1495402058,-0.0716658351,0.5264006138,0.2873940949,-1.1958111594,-1.6924005232,0,-0.224449038,1.1052243808,-0.3310251486,0.0721413305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2834996111,-0.1886664755,-0.1273920956,0,0,0,0,0,0,0
14.4,0.184000526,0.3406459321,0.2269466937,-0.1516304409,-0.1026610342,0.5243265867,0.2982800367,-1.185175674,-1.7038879354,0,-0.2158577076,1.1051875207,-0.3294067147,0.0708655182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2723458884,-0.1998807001,-0.1374597072,0,0,0,0,0,0,0
14.5,0.1974448309,0.3840537065,0.2373685751,-0.1532185086,-0.1353223269,0.5106138983,0.3456419107,-1.140054459,-1.7524124615,0,-0.2056687842,1.1054325146,-0.3270922495,0.0690870301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2605770549,-0.2052893884,-0.1464332736,0,0,0,0,0,0,0
14.6,0.2094239448,0.4284315454,0.2508622206,-0.1543964541,-0.1672220233,0.4857555402,0.4200230495,-1.0669587654,-1.8294951293,0,-0.1960495506,1.1058736827,-0.3242191854,0.0669412172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2496406383,-0.2029153148,-0.1531265092,0,0,0,0,0,0,0
14.7,0.219137521,0.469359932,0.2666116538,-0.1552470979,-0.1962869995,0.4520567906,0.5097974347,-0.9754128483,-1.9247825005,0,-0.1888976901,1.1063873754,-0.3209934554,0.0646080009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2406271255,-0.1920485861,-0.1568004424,0,0,0,0,0,0,0
14.8,0.2262027009,0.5031279574,0.2833112113,-0.1558214674,-0.2209671159,0.4132421714,0.6022733293,-0.8773944077,-2.0264995415,0,-0.185479658,1.1068326965,-0.3176487655,0.0622768902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2341174076,-0.1733713044,-0.1572376716,0,0,0,0,0,0,0
14.9,0.2306095745,0.5275768192,0.2992907541,-0.1561257289,-0.2403137947,0.3736422499,0.686095156,-0.7846852601,-2.1232123696,0,-0.1862276834,1.1070768521,-0.3144086202,0.0601170083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2301105659,-0.148865592,-0.1547402904,0,0,0,0,0,0,0
15,0.2326731952,0.5424948799,0.3127011906,-0.1561204159,-0.2539694111,0.3373070886,0.7537159005,-0.7062432609,-2.205922563,0,-0.1907210959,1.1070173702,-0.3114532045,0.0582533282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2280392194,-0.1215227659,-0.1500566026,0,0,0,0,0,0,0
15.1,0.2329717283,0.5493016452,0.3217352744,-0.155732186,-0.2620812774,0.3073473158,0.8021504578,-0.6472170709,-2.2689980687,0,-0.1978217069,1.1066004702,-0.3088981087,0.0567514885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2268676839,-0.0949008379,-0.1442509925,0,0,0,0,0,0,0
15.2,0.2322557474,0.5501831965,0.3248533764,-0.1548757575,-0.2651640268,0.2856397489,0.8317583239,-0.6095988379,-2.3097516239,0,-0.2059077533,1.1058306213,-0.3067880733,0.0556180679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2252572116,-0.0725992671,-0.1385381104,0,0,0,0,0,0,0
15.3,0.2313180413,0.5471458446,0.3209831235,-0.1534815664,-0.263939754,0.2728430377,0.8442252504,-0.5934883058,-2.3274874779,0,-0.2131468755,1.1047708653,-0.3051014711,0.0548059286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221774019,-0.0577308644,-0.1341060755,0,0,0,0,0,0,0
15.4,0.2308446155,0.5413972983,0.3096655524,-0.151523421,-0.2591857348,0.2685671328,0.841009262,-0.5980721505,-2.3227558395,0,-0.2177727648,1.103534817,-0.3037678642,0.054231439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2151107718,-0.0524694713,-0.13195336,0,0,0,0,0,0,0
15.5,0.2312818498,0.5332152957,0.2911281255,-0.1490402487,-0.2516151288,0.2715810582,0.8228638416,-0.6219533553,-2.2971021414,0,-0.218344294,1.1022702223,-0.3026913186,0.0537939648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2042912244,-0.0577389478,-0.1327606076,0,0,0,0,0,0,0
15.6,0.2327660414,0.522224092,0.2662754134,-0.1461469719,-0.2418077437,0.2799961755,0.7904182252,-0.6628667681,-2.2532609172,0,-0.2139733733,1.1011353368,-0.3017777118,0.0534005369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1888308168,-0.0730863242,-0.1368125017,0,0,0,0,0,0,0
15.7,0.2351373416,0.5078826445,0.2365998397,-0.1430314414,-0.2301972592,0.2914698408,0.7454406843,-0.7170248161,-2.1956147981,0,-0.2045052352,1.1002757839,-0.3009552504,0.0529811681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1688326396,-0.0967533594,-0.1439769594,0,0,0,0,0,0,0
15.8,0.2380306432,0.4900153372,0.2040258571,-0.1399368821,-0.2171101558,0.3034655244,0.6920928839,-0.7785230099,-2.1305909237,0,-0.190609918,1.0997999958,-0.3001915371,0.0525045579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1450072724,-0.1259306985,-0.1537405784,0,0,0,0,0,0,0
15.9,0.2409977619,0.4692056078,0.1707096382,-0.1371320047,-0.2028418452,0.3135787061,0.6373022116,-0.8394031401,-2.0664947615,0,-0.1737467726,1.0997618668,-0.2994993308,0.0519830319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1186152608,-0.1571519867,-0.1652916169,0,0,0,0,0,0,0
16,0.2435950209,0.4469385099,0.1388215661,-0.1348733332,-0.1877487625,0.3199216498,0.589802372,-0.8907016616,-2.012513152,0,-0.1559693972,1.1001513496,-0.2989316368,0.0514683136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0913409938,-0.1867657049,-0.1776358847,0,0,0,0,0,0,0
16.1,0.2453998845,0.4254274949,0.1103398112,-0.1333659532,-0.1723324994,0.3214518301,0.558302342,-0.9240567068,-1.9772363876,0,-0.139598638,1.1008946756,-0.2985681618,0.0510412591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651151655,-0.2114130079,-0.1897274895,0,0,0,0,0,0,0
16.2,0.2459762609,0.407125157,0.0868800754,-0.1327294923,-0.1572937956,0.3181264256,0.5496469069,-0.9331157374,-1.9673115852,0,-0.1268290306,1.1018658878,-0.2984943441,0.0507915503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419087903,-0.2284416702,-0.2005957584,0,0,0,0,0,0,0
16.3,0.244866712,0.3940191731,0.0695798284,-0.1329755564,-0.1435399855,0.3107418099,0.5675246464,-0.9142979732,-1.9865838167,0,-0.1193621245,1.1029074086,-0.2987781142,0.0507971263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235242814,-0.2361987914,-0.2094517262,0,0,0,0,0,0,0
16.4,0.2416617917,0.3869505749,0.0590462517,-0.1340011483,-0.1321382615,0.3004483603,0.6114898842,-0.8674164916,-2.0353813168,0,-0.1181715854,1.1038534748,-0.2994508861,0.0511062153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114082301,-0.2341659299,-0.2157618741,0,0,0,0,0,0,0
16.5,0.2361320811,0.3852818511,0.0553671861,-0.1356000434,-0.1242173561,0.2881491671,0.6762268737,-0.7964824486,-2.1097950977,0,-0.1234391157,1.1045606888,-0.3004880676,0.0517178061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0065065792,-0.2229262646,-0.2192825094,0,0,0,0,0,0,0
16.6,0.228342647,0.3870853903,0.0581752864,-0.1374911131,-0.1208301975,0.2741364875,0.7518485011,-0.7098617508,-2.2016709595,0,-0.1346512779,1.1049287423,-0.301808077,0.0525802541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0091765845,-0.2039799751,-0.2200543692,0,0,0,0,0,0,0
16.7,0.2186828145,-0.3897726169,0.0667487494,-0.1393596701,-0.122798068,-0.2581965894,0.826294993,-0.6185326087,-2.3003011305,0,-0.1507798328,1.1049175867,-0.3032755015,0.0535937825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191623121,-0.1794470134,-0.2183627281,0,0,0,0,0,0,0
16.8,0.2077991189,-0.3908492666,0.0801284336,-0.1409055635,-0.1305614505,-0.2400910865,0.8894389148,-0.5326965347,-2.395557609,0,-0.1704673889,1.104552034,-0.304715475,0.0546231941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356325345,-0.1517122089,-0.2146726862,0,0,0,0,0,0,0
16.9,0.1964706638,-0.3885697108,0.0972313455,-0.1418903889,-0.1440632543,-0.2201020102,0.9363681191,-0.4589489818,-2.4804759625,0,-0.1921721867,1.1039152854,-0.3059398593,0.0555218487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572728224,-0.1230738451,-0.2095518306,0,0,0,0,0,0,0
17,0.1854749844,-0.3823645847,0.1169441256,-0.1421760591,-0.1626863674,-0.1993136431,0.9676908887,-0.3996568052,-2.5518308365,0,-0.2142638249,1.1031315757,-0.306774546,0.0561541747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0824182374,-0.0954527171,-0.2035928666,0,0,0,0,0,0,0
17.1,0.1754804183,-0.3729571843,0.1381864839,-0.1417481561,-0.1852600287,-0.179430858,0.9873245012,-0.3541016088,-2.6091830758,0,-0.2350999214,1.1023430001,-0.3070920173,0.0564223051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1092098418,-0.0702051701,-0.1973472201,0,0,0,0,0,0,0
17.2,0.166975111,-0.3620431576,0.1599422415,-0.140719797,-0.2101395188,-0.1621562993,0.9998454026,-0.3200590326,-2.6536229786,0,-0.2531091826,1.1016869131,-0.3068331105,0.0562805334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1357574472,-0.0480632247,-0.1912774269,0,0,0,0,0,0,0
17.3,0.1602342468,0.3515077914,0.1812632127,-0.1393148264,-0.2353527031,0.1484550619,1.0088802849,-0.2949597417,-2.6869191502,0,-0.2669085128,1.1012723009,-0.30602734,0.0557493243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1602924191,-0.0292012051,-0.1857320122,0,0,0,0,0,0,0
17.4,0.1553381596,0.3425141619,0.2012571526,-0.1378325154,-0.2587967373,0.1382010447,1.0166421498,-0.2764725419,-2.7111168981,0,-0.275453132,1.1011684585,-0.3047977869,0.0549149892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1812974755,-0.0134054009,-0.1809422713,0,0,0,0,0,0,0
17.5,0.1522352667,0.3350802655,0.2190742236,-0.1365990357,-0.278460373,0.1304323325,1.0240962205,-0.262668927,-2.7283808399,0,-0.278192358,1.1013955891,-0.303353626,0.053921497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1976045861,-0.0003051447,-0.177036628,0,0,0,0,0,0,0
17.6,0.1508375276,0.3284953197,0.233906272,-0.1359132757,-0.2926430141,0.1239155073,1.031329857,-0.2519919344,-2.7408891749,0,-0.2751787263,1.1019284416,-0.3019709744,0.0529548486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2084565604,0.0103866389,-0.1740656841,0,0,0,0,0,0,0
