time,_SHOULDER_RIGHT_PITCH,_SHOULDER_LEFT_PITCH,_NECK_UNIQUE_ROLL,_NECK_UNIQUE_YAW,_NECK_UNIQUE_PITCH,_ARML_UPPER_ROLL,_ARML_UPPER_YAW,_ARML_MIDDLE_PITCH,_ARML_MIDDLE_YAW,_ARML_EDGE_ROLL,_ARMR_UPPER_ROLL,_ARMR_UPPER_YAW,_ARMR_MIDDLE_PITCH,_ARMR_MIDDLE_YAW,_ARMR_EDGE_ROLL,_HANDL_THUMB_PITCH,_HANDL_INDEX_PITCH,_HANDL_MIDDLE_PITCH,_HANDL_RING_PITCH,_HANDL_LITTLE_PITCH,_HANDR_THUMB_PITCH,_HANDR_INDEX_PITCH,_HANDR_MIDDLE_PITCH,_HANDR_RING_PITCH,_HANDR_LITTLE_PITCH,_HEADL_OPHRYON_VERT,_HEADL_EYELIDU_VERT,_HEADL_EYELIDD_VERT,_HEADL_FACER_TENSE,_HEADL_FACEL_TENSE,_HEADC_EYEBROWR_VERT,_HEADC_EYEBROWL_VERT,_HEADC_EYER_YAW,_HEADC_EYEL_YAW,_HEADC_EYES_PITCH,_HEADR_LIPUP_REACH,_HEADR_LIPDOWN_REACH,_HEADR_MOUTHR_OPEN,_HEADR_MOUTHL_OPEN,_HEADR_CHIN_ROLL,_HIP_UNIQUE_PITCH,_HIP_UNIQUE_ROLL,_HIP_UNIQUE_YAW,_WHEEL_UNIQUE_VERT,_WHEEL_UNIQUE_STEEL,_WHEEL_UNIQUE_SPEED,_WHEEL_UNIQUE_BREAK,_ADD,_ADD,_ADD
17.7,0.1511092466,0.3222787795,0.2450096273,-0.1359956698,-0.3001416338,0.1175960579,1.0379110433,-0.2432045962,-2.7506752267,0,-0.2670795414,1.1027026817,-0.3009625565,0.0522247055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2135320356,0.0186761084,-0.1720300247,0,0,0,0,0,0,0
17.8,0.1531117168,0.3169634814,0.2517558204,-0.1369484148,-0.3003808747,0.1108276209,1.043177315,-0.23540581,-2.7594093298,0,-0.2550691144,1.1036274554,-0.3006389623,0.0519370633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2129368348,0.0241781708,-0.1709034194,0,0,0,0,0,0,0
17.9,0.1569786761,0.3141284007,0.2537067404,-0.1387337677,-0.2934694712,0.1034931339,1.0464353714,-0.2281389675,-2.7681407697,0,-0.2406188613,1.1045963761,-0.301267824,0.0522710445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2071667874,0.0261198472,-0.1706460343,0,0,0,0,0,0,0
18,0.1628355769,0.3156072952,0.2507028937,-0.1411743001,-0.2801763419,0.0960164556,1.0471191231,-0.2215004927,-2.7771025731,0,-0.2252358083,1.1055040212,-0.3030373563,0.0533584797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1970480689,0.0234618337,-0.171205211,0,0,0,0,0,0,0
18.1,0.1707071911,-0.3223688472,0.2429472026,-0.1439754772,-0.2618307507,-0.0890885562,1.044949473,-0.2161189185,-2.7856830118,0,-0.2102146713,1.106257348,-0.306022529,0.0552610587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1836611358,0.0151192723,-0.1725046783,0,0,0,0,0,0,0
18.2,0.1804402416,-0.3338074964,0.2310636149,-0.1467672863,-0.2401611524,-0.0831369689,1.0400913215,-0.2129490763,-2.7925984422,0,-0.1964634732,1.106788965,-0.310168507,0.057961608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1682537558,0.0002421458,-0.1744260862,0,0,0,0,0,0,0
18.3,0.1916725259,-0.3479163394,0.2161106039,-0.1491584691,-0.2170952236,-0.0779503477,1.0332103592,-0.2129544089,-2.7962070255,0,-0.1844434963,1.1070678527,-0.3152828376,0.0613532477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1521478837,-0.0214982504,-0.1767889066,0,0,0,0,0,0,0
18.4,0.203847411,-0.3621834637,0.1995346692,-0.1507947443,-0.1945479904,-0.0728484399,1.0253762734,-0.2168314981,-2.7948509439,0,-0.1742172886,1.1071079443,-0.3210466234,0.0652432356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136644591,-0.0496749843,-0.179335628,0,0,0,0,0,0,0
18.5,0.2162686857,-0.3746786866,0.1830576765,-0.151411612,-0.1742253545,-0.0672926098,1.0178102331,-0.2249029816,-2.7871402936,0,-0.1655815978,1.1069689189,-0.327037492,0.069357291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1229311546,-0.0829757823,-0.1817285826,0,0,0,0,0,0,0
18.6,0.2281804179,-0.3848486989,0.1685030502,-0.150873083,-0.1574667314,-0.0613801998,1.0115668509,-0.2371928454,-2.772161344,0,-0.1582249488,1.106751382,-0.3327661156,0.0733594354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1119948108,-0.1192148634,-0.1835627923,0,0,0,0,0,0,0
18.7,0.2388542806,-0.3937343068,0.1575776721,-0.1491898615,-0.1451436502,-0.0557951374,1.0072177073,-0.2536095476,-2.749613158,0,-0.1518678084,1.1065817215,-0.3377177533,0.0768733766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1045484374,-0.1555002241,-0.1843962283,0,0,0,0,0,0,0
18.8,0.2476691567,-0.4034128239,0.1516367623,-0.1465138133,-0.1376221743,-0.0512538286,1.0045878222,-0.2740987123,-2.7198808287,0,-0.1463464352,1.1065837961,-0.3414010641,0.0795179954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1009742106,-0.1885434793,-0.1837953823,0,0,0,0,0,0,0
18.9,0.2541728857,0.4157498218,0.1514660475,-0.1431094343,-0.1347873698,0.0479766936,1.0026674875,-0.2985681435,-2.6841265594,0,-0.1416403174,1.1068482285,-0.3433923038,0.0809486788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1012916808,-0.2150732314,-0.1813906817,0,0,0,0,0,0,0
19,0.2581338544,0.4310746142,0.1571175608,-0.1393068722,-0.1361192806,0.0457019296,0.9999440117,-0.3264009258,-2.6445376046,0,-0.1378473948,1.1073978308,-0.3433766249,0.0809049447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1051562898,-0.2322919761,-0.1769336581,0,0,0,0,0,0,0
19.1,0.2595720198,0.4476468955,0.167831617,-0.135444206,-0.1408033135,0.0441960888,0.995393356,-0.3555328179,-2.6048365306,0,-0.1351316347,1.1081583732,-0.3411813371,0.0792552746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1118927844,-0.2383045624,-0.1703464216,0,0,0,0,0,0,0
19.2,0.2587582917,0.462270003,0.1820679047,-0.1318086134,-0.1478545282,0.0436577059,0.9899272037,-0.3815222402,-2.5708165119,0,-0.133660514,1.1089502285,-0.336796126,0.0760309438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1205651532,-0.2324456793,-0.1617542001,0,0,0,0,0,0,0
19.3,0.2561689318,0.4715958943,0.1976542566,-0.1285864083,-0.1562354557,0.0446049053,0.9870704196,-0.3975936645,-2.5501202881,0,-0.1335588823,1.1095047397,-0.3303852622,0.0714428249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130080736,-0.215445395,-0.1514935239,0,0,0,0,0,0,0
19.4,0.2524005417,0.4733288322,0.2120443843,-0.1258306195,-0.1649505558,0.047417993,0.9912313847,-0.3967285174,-2.5502585062,0,-0.1348769868,1.1095111363,-0.3222890031,0.0658705598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1393214648,-0.1893941111,-0.1400918494,0,0,0,0,0,0,0
19.5,0.2480649241,0.4668564192,0.2226582061,-0.1234519741,-0.1731065164,0.051965992,1.0036157302,-0.3756165029,-2.5749449442,0,-0.1375773479,1.1086961335,-0.313006761,0.0598132623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1472904087,-0.1574982947,-0.1282185591,0,0,0,0,0,0,0
19.6,0.2436935126,0.4532367759,0.2272631247,-0.1212352952,-0.1799351437,0.0575543829,1.0191822726,-0.3378640873,-2.6211236249,0,-0.1415266486,1.1069164574,-0.3031726171,0.0538204883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1532577345,-0.1236514735,-0.1166117159,0,0,0,0,0,0,0
19.7,0.2396571615,0.4347242787,0.2243443301,-0.1188790275,-0.1847832306,0.0631641505,1.0289422758,-0.2930977365,-2.6797858732,0,-0.1464941269,1.1042359202,-0.2935154573,0.0484028696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1568876581,-0.0918760286,-0.1059889849,0,0,0,0,0,0,0
19.8,0.2360882319,0.4140499946,0.213408924,-0.1160515812,-0.1870801569,0.0678335996,1.0267197523,-0.2519753868,-2.7403842396,0,-0.1521754501,1.1009582637,-0.28481133,0.0439609499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1583276594,-0.0657151647,-0.0969541126,0,0,0,0,0,0,0
19.9,0.2328137718,0.393718991,0.1951734463,-0.11245512,-0.1862979754,0.0709898558,1.0134054747,-0.2213772273,-2.79469435,0,-0.1582351565,1.0975959352,-0.2778235765,0.0407405973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1582435855,-0.047666938,-0.0899117583,0,0,0,0,0,0,0
20,0.2293087185,0.3754971081,0.1715971314,-0.1078858508,-0.1819196852,0.0725733056,0.9950579124,-0.2031457399,-2.837317178,0,-0.1643782423,1.0947759108,-0.2732444862,0.0388462533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1577893366,-0.0387508159,-0.0850030256,0,0,0,0,0,0,0
20.1,0.2247031505,0.3601618365,0.1457425757,-0.1022801178,-0.1734291563,0.0729696229,0.9787437604,-0.1958783057,-2.8639730237,0,-0.1704321293,1.0931025661,-0.271636783,0.0383004926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1585072362,-0.0382815242,-0.0820717517,0,0,0,0,0,0,0
20.2,0.2178615439,0.347426872,0.1214690392,-0.0957376781,-0.1603311638,0.0728826242,0.9701779404,-0.1975236368,-2.8701180016,0,-0.1764036933,1.0930201339,-0.2733808487,0.0391354269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1621641464,-0.0438966999,-0.0806677608,0,0,0,0,0,0,0
20.3,0.2075089185,0.3359464864,0.1029880899,-0.088517153,-0.1422031375,0.073293914,0.9733261566,-0.2075042635,-2.850995706,0,-0.1824671983,1.0946909713,-0.2786317187,0.0414695045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1705377462,-0.0518479731,-0.0800884028,0,0,0,0,0,0,0
20.4,0.192381556,0.3233937905,0.094333171,-0.0810032607,-0.1187727698,0.0755133989,0.989674723,-0.2295366717,-2.8014428002,0,-0.1888533754,1.0979202754,-0.2872919293,0.0455405581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1851758359,-0.0575249098,-0.0794544816,0,0,0,0,0,0,0
20.5,0.1713756781,0.3067203274,0.0988105351,-0.073650299,-0.0900089262,0.0811429919,1.0115149133,-0.2792789171,-2.7106007775,0,-0.1956523817,1.1021547708,-0.2989990852,0.0516553133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2071577038,-0.0561438545,-0.0778118736,0,0,0,0,0,0,0
20.6,0.1436962647,0.282616253,0.1185061507,-0.066910655,-0.0562086289,0.0917014417,0.9906847678,-0.4056284871,-2.5416048305,0,-0.2025931971,1.1065717092,-0.3131372109,0.0600625384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2368893655,-0.043505005,-0.0742464544,0,0,0,0,0,0,0
20.7,0.1090468022,0.2481010111,0.1539201012,-0.0611601248,-0.0180611648,0.1077933715,0.737609276,-0.7534381776,-2.1646614093,0,-0.2089033217,1.1102777248,-0.32887084,0.0707845581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2739631156,-0.0167058334,-0.0679979288,0,0,0,0,0,0,0
20.8,0.0678436691,0.2012026041,0.2037865243,-0.0566329701,0.0233279358,0.1280341325,-0.0444365855,-1.3924866452,-1.3551917318,0,-0.2133733954,1.1125624981,-0.3452051282,0.0834614712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3171061063,0.0252998907,-0.0585580973,0,0,0,0,0,0,0
20.9,0.0214118845,0.1418207738,0.2651146781,-0.0533786338,0.0664653438,0.1483885924,-0.7686492781,-0.7967850933,-0.6850915991,0,-0.2147188633,1.1131255861,-0.3610710056,0.0972897021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3642330138,0.0813901977,-0.0457410038,0,0,0,0,0,0,0
21,-0.0279756043,0.0726658113,0.3334580275,-0.0512489646,0.1095555266,0.1628592306,-1.1354240967,-0.4352560849,-0.4117490725,0,-0.2122103211,1.1121656527,-0.375416428,0.111075414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4126052885,0.1482700317,-0.0297160236,0,0,0,0,0,0,0
21.1,-0.0773444808,-0.0004314157,0.4033871141,-0.049920053,0.1506392361,0.1659995603,-1.3621838982,-0.2068500947,-0.2859525278,0,-0.2063355432,1.1102835954,-0.3873039559,0.1234201394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4590855338,0.2207900149,-0.0109997575,0,0,0,0,0,0,0
21.2,-0.1235532175,-0.0697824422,0.4691127406,-0.0489470743,0.1877716287,0.1561662939,-1.4843805262,-0.0396132317,-0.207807625,0,-0.1990866305,1.1082582751,-0.3959882555,0.1329728649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5004620638,0.2925579122,0.0095920966,0,0,0,0,0,0,0
21.3,-0.1638984724,-0.1285641316,0.5251828795,-0.0478447582,0.2192192451,0.1370513898,-1.4059617336,0.070747551,-0.1587051763,0,-0.1935957074,1.1067925499,-0.4009791822,0.1386958566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5338075596,0.3567669193,0.0310266446,0,0,0,0,0,0,0
21.4,-0.1965044045,-0.1733020596,0.5671632535,-0.0461812118,0.2436503429,0.1161090938,-1.3117246729,0.1283636947,-0.1341945984,0,-0.1931876419,1.1063202994,-0.4020843512,0.1400642637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5568286782,0.407129429,0.0521590821,0,0,0,0,0,0,0
21.5,-0.220339352,-0.2041730069,0.5922100109,-0.0436696622,0.2602920196,0.1012786497,-1.2446151725,0.1508736352,-0.1250795717,0,-0.2002941505,1.106917552,-0.3994326888,0.137160719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5681617189,0.4387845403,0.0718483099,0,0,0,0,0,0,0
21.6,-0.2350330872,-0.2230149417,0.5994540047,-0.0402418865,0.2690305205,0.0983470797,-1.2018824687,0.157702336,-0.1214618505,0,-0.215687936,1.1083245564,-0.3934800313,0.1306500891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5675735852,0.4490458258,0.0890689621,0,0,0,0,0,0,0
21.7,-0.240731772,-0.2308397103,0.5901387885,-0.0360889147,0.2704378112,0.1098180725,-1.179038181,0.1618307963,-0.1167245363,0,-0.238264196,1.1100693354,-0.3849800314,0.1216315604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5560370938,0.4378736355,0.1030069164,0,0,0,0,0,0,0
21.8,-0.2381353201,-0.2268257977,0.5674858039,-0.0316589093,0.2657170294,0.1346365979,-1.1718572843,0.16855523,-0.1085212095,0,-0.2653323663,1.1116456294,-0.3749359013,0.1114279583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5356641579,0.4079915595,0.1131279891,0,0,0,0,0,0,0
21.9,-0.2286298734,-0.209559329,0.5362962618,-0.0276083792,0.2565704651,0.1682424652,-1.1760154842,0.1777883632,-0.0976899336,0,-0.2932256636,1.1126989539,-0.3645126251,0.1013523627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509497805,0.3646149604,0.1192133535,0,0,0,0,0,0,0
22,-0.2143642882,-0.1797193543,0.502335063,-0.0247102253,0.2450046411,0.2033429242,-1.1872315969,0.1870851696,-0.0864270259,0,-0.3180364558,1.1131360299,-0.3549262665,0.0925259478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4811821812,0.3148141036,0.1213596772,0,0,0,0,0,0,0
22.1,-0.1981418785,-0.1421907075,0.4715727785,-0.0237294173,0.2330962351,0.2319917293,-1.2015995359,0.1941146528,-0.0767247805,0,-0.3363383751,1.1131139656,-0.3473108006,0.0857788291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454546232,0.2665876063,0.1199463993,0,0,0,0,0,0,0
22.2,-0.1830728046,-0.1057183028,0.4493828501,-0.0252832368,0.2227486038,0.2484063172,-1.2157645253,0.1979692854,-0.0696068916,0,-0.3458023572,1.1129150061,-0.3425877615,0.081648233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4331493549,0.2277659669,0.1155763641,0,0,0,0,0,0,0
22.3,-0.1720222504,-0.0800573709,0.4397996271,-0.0297069449,0.2154705742,0.2506600762,-1.2270873597,0.1991574866,-0.0651829566,0,-0.3455529335,1.1127715113,-0.3413495008,0.0804267991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4198441487,0.2048932299,0.1089987106,0,0,0,0,0,0,0
22.4,-0.1670372617,-0.0723315174,0.4449371744,-0.0369467054,0.2122066129,0.2399187232,-1.2339371453,0.1987470845,-0.0631543477,0,-0.3361288285,1.1127302229,-0.3437820733,0.0822183991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4164113021,0.2022429053,0.1010242137,0,0,0,0,0,0,0
22.5,-0.1690152135,-0.0843839698,0.4646494608,-0.0464992792,0.2132407738,0.2181077006,-1.235947734,0.1974830718,-0.0632911177,0,-0.3190837594,1.1126209515,-0.3496294763,0.0869422727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4233144424,0.2211104532,0.0924431143,0,0,0,0,0,0,0
22.6,-0.1777305365,-0.1119891199,0.4964819614,-0.0574125536,0.2181868955,0.1863936573,-1.2340002803,0.1954616067,-0.0655950974,0,-0.296465126,1.1121464108,-0.3582111795,0.0942802968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439609127,0.2594903926,0.0839540411,0,0,0,0,0,0,0
22.7,-0.1920998488,-0.1461903419,0.5359268678,-0.0683530185,0.2260657804,0.1460305972,-1.2298983297,0.1923861599,-0.0701542877,0,-0.2704512116,1.1110609777,-0.3684941459,0.1036025091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4630217003,0.3121958167,0.0761102399,0,0,0,0,0,0,0
22.8,-0.2104860588,-0.1767955155,0.5769540615,-0.0777368831,0.2354582377,0.1006802507,-1.2258759136,0.1880513797,-0.0768788028,0,-0.2433192578,1.1093522574,-0.3792057233,0.1139156837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4901927685,0.3714185497,0.0692864513,0,0,0,0,0,0,0
22.9,-0.2309936128,-0.197019164,0.6127531818,-0.0839119663,0.2447126089,0.0574526418,-1.2241549195,0.1825841231,-0.0853658561,0,-0.2176870126,1.1073322215,-0.3889816585,0.1239099613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5170592415,0.4276675648,0.0636668942,0,0,0,0,0,0,0
23,-0.2518025945,-0.2064665724,0.6365935587,-0.0853691837,0.2521782008,0.0250949732,-1.2266098786,0.1762769712,-0.0950011146,0,-0.1966846308,1.1055852606,-0.3965158549,0.1321052903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5393309885,0.4709700725,0.0592523519,0,0,0,0,0,0,0
23.1,-0.2714182029,-0.2098141667,0.6426924224,-0.0809566766,0.2564329376,0.0109446754,-1.2345121968,0.1691956876,-0.1052078044,0,-0.1837104812,1.104781955,-0.4007069239,0.1370993415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5530055378,0.4921814167,0.05588263,0,0,0,0,0,0,0
23.2,-0.2886257046,-0.2119784501,0.626979939,-0.0700673617,0.2564749161,0.0193559138,-1.2482936914,0.1609578807,-0.115634363,0,-0.1817625132,1.105440052,-0.4007749927,0.1378391843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5548586573,0.4842321192,0.0532698102,0,0,0,0,0,0,0
23.3,-0.3021649648,-0.2132996733,0.5876625664,-0.0527724155,0.251853154,0.0519644814,-1.2673688726,0.1509347726,-0.126119095,0,-0.19269356,1.1077192162,-0.3963464427,0.1338565351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5428508971,0.4431457958,0.0510377407,0,0,0,0,0,0,0
23.4,-0.3104223174,-0.2077250599,0.5255122537,-0.0298789069,0.2427217847,0.1078003931,-1.2900483873,0.1388543722,-0.1364266437,0,-0.2167264303,1.1113079415,-0.3875071987,0.1253967708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5164000465,0.3686897122,0.0487638823,0,0,0,0,0,0,0
23.5,-0.3114398658,-0.1854076917,0.4438445926,-0.002898817,0.2298129075,0.1819701827,-1.3136590719,0.1254282714,-0.1459514809,0,-0.252303983,1.1154567925,-0.3748112567,0.1133961342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4764857422,0.2645667847,0.0460207,0,0,0,0,0,0,0
23.6,-0.3033428605,-0.1393147567,0.3481893516,0.0260720828,0.2143346317,0.2645097354,-1.3349354168,0.1125837204,-0.1536051229,0,-0.2961395572,1.1191658276,-0.3592538523,0.0993138294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4255730701,0.1381175014,0.0424149018,0,0,0,0,0,0,0
23.7,-0.2851554541,-0.0718535295,0.2456964052,0.05455506,0.1978108922,0.3423201528,-1.3506833173,0.1030339459,-0.158031796,0,-0.3434070295,1.1215058248,-0.342194465,0.0848428612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3673642829,-0.0004355588,0.0376236849,0,0,0,0,0,0,0
